Date,HPI,Treatment,Target,Name,Sample,Biorep,Baseline,MNE_fc
20250925,24,wfgD,NHL10,24hpi-wfgD,76,2,Time0,0.109428032
20250925,24,wfgD,PAD3,24hpi-wfgD,76,2,Time0,1.071150319
20250925,48,Mock,NHL10,48hpi-Mock,73,2,Time0,5.82857783
20250925,48,Mock,PAD3,48hpi-Mock,73,2,Time0,4.191585874
20250925,48,OBC,NHL10,48hpi-OBC,84,2,Time0,3.889511846
20250925,48,OBC,PAD3,48hpi-OBC,84,2,Time0,18.66722001
20250925,48,WT,NHL10,48hpi-WT,78,2,Time0,2.122083521
20250925,48,WT,PAD3,48hpi-WT,78,2,Time0,4.736752702
20250925,48,rmlC,NHL10,48hpi-rmlC,55,2,Time0,6.160797658
20250925,48,rmlC,PAD3,48hpi-rmlC,55,2,Time0,1.74925533
20250925,48,tagG,NHL10,48hpi-tagG,72,2,Time0,3.519508283
20250925,48,tagG,PAD3,48hpi-tagG,72,2,Time0,0.447658453
20250925,48,wfgD,NHL10,48hpi-wfgD,54,2,Time0,0.586655523
20250925,48,wfgD,PAD3,48hpi-wfgD,54,2,Time0,1.066319809
20250925,6,tagG,NHL10,6hpi-tagG,48,2,Time0,1.768955176
20250925,6,tagG,PAD3,6hpi-tagG,48,2,Time0,0.179197061
20250925,72,Mock,NHL10,72hpi-Mock,88,2,Time0,1.712093647
20250925,72,Mock,PAD3,72hpi-Mock,88,2,Time0,1.738200725
20250925,72,OBC,NHL10,72hpi-OBC,79,2,Time0,1.160214644
20250925,72,OBC,PAD3,72hpi-OBC,79,2,Time0,1.671239224
20250925,72,WT,NHL10,72hpi-WT,50,2,Time0,0.514378174
20250925,72,WT,PAD3,72hpi-WT,50,2,Time0,1.131159499
20250925,72,rmlC,NHL10,72hpi-rmlC,62,2,Time0,3.606226235
20250925,72,rmlC,PAD3,72hpi-rmlC,62,2,Time0,3.097164154
20250925,72,tagG,NHL10,72hpi-tagG,74,2,Time0,1.30212137
20250925,72,tagG,PAD3,72hpi-tagG,74,2,Time0,0.081186168
20250925,72,wfgD,NHL10,72hpi-wfgD,65,2,Time0,0.079068243
20250925,72,wfgD,PAD3,72hpi-wfgD,65,2,Time0,1.400400624
