DATE,METHOD,OD,STRAIN,GENOTYPE,TIME,ABS,LUX
20250603,Overnight,0.01,wfgD,Double,16.75,0.285475,39997.25
20250603,Overnight,0.01,wfgD,Double,17.00,0.287375,39889.5
20250603,Overnight,0.01,wfgD,Double,17.25,0.28915,39466
20250603,Overnight,0.01,wfgD,Double,17.50,0.290075,39371.5
20250603,Overnight,0.01,wfgD,Double,17.75,0.29115,38866.5
20250603,Overnight,0.01,wfgD,Double,18.00,0.2926,38650.25
20250603,Overnight,0.01,wfgD,Double,18.25,0.29425,38533.25
20250603,Overnight,0.01,wfgD,Double,18.50,0.2956,38078.25
20250603,Overnight,0.01,wfgD,Double,18.75,0.297325,37838.25
20250603,Overnight,0.01,wfgD,Double,19.00,0.299575,37770.25
20250603,Overnight,0.01,wfgD,Double,19.25,0.302125,37802.5
20250603,Overnight,0.01,wfgD,Double,19.50,0.30455,37588
20250603,Overnight,0.01,wfgD,Double,19.75,0.30715,36982.75
20250603,Overnight,0.01,wfgD,Double,20.00,0.31015,36948
20250603,Overnight,0.01,wfgD,Double,20.25,0.3139,36564
20250603,Overnight,0.01,wfgD,Double,20.50,0.317225,36189.75
20250603,Overnight,0.01,wfgD,Double,20.75,0.32045,35889.25
20250603,Overnight,0.01,wfgD,Double,21.00,0.3251,35505
20250603,Overnight,0.01,wfgD,Double,21.25,0.330625,35059.25
20250603,Overnight,0.01,wfgD,Double,21.50,0.336025,34302.75
20250603,Overnight,0.01,wfgD,Double,21.75,0.34235,33511.25
20250603,Overnight,0.01,wfgD,Double,22.00,0.348675,32989.5
20250603,Overnight,0.01,wfgD,Double,22.25,0.355775,32500
20250603,Overnight,0.01,wfgD,Double,22.50,0.362525,32149.75
20250603,Overnight,0.01,wfgD,Double,22.75,0.369875,31878.5
20250603,Overnight,0.01,wfgD,Double,23.00,0.377275,31405.75
20250603,Overnight,0.01,wfgD,Double,23.25,0.3844,31838.5
20250603,Overnight,0.01,wfgD,Double,23.50,0.3913,31424.75
20250603,Overnight,0.01,wfgD,Double,23.75,0.39845,31397
20250603,Overnight,0.01,wfgD,Double,24.00,0.405175,31305.5
20250603,Overnight,0.01,OBC,Double,0.00,0,0
20250603,Overnight,0.01,OBC,Double,0.25,0.000225,172.25
20250603,Overnight,0.01,OBC,Double,0.50,0.000475,346
20250603,Overnight,0.01,OBC,Double,0.75,0.000775,409.25
20250603,Overnight,0.01,OBC,Double,1.00,0.0016,452.5
20250603,Overnight,0.01,OBC,Double,1.25,0.002175,512
20250603,Overnight,0.01,OBC,Double,1.50,0.003225,561.5
20250603,Overnight,0.01,OBC,Double,1.75,0.0042,634.5
20250603,Overnight,0.01,OBC,Double,2.00,0.005675,817.5
20250603,Overnight,0.01,OBC,Double,2.25,0.0069,938
20250603,Overnight,0.01,OBC,Double,2.50,0.008375,1151.25
20250603,Overnight,0.01,OBC,Double,2.75,0.0104,1398
20250603,Overnight,0.01,OBC,Double,3.00,0.01265,1647.75
20250603,Overnight,0.01,OBC,Double,3.25,0.015525,1936
20250603,Overnight,0.01,OBC,Double,3.50,0.0187,2353.75
20250603,Overnight,0.01,OBC,Double,3.75,0.0217,2735.25
20250603,Overnight,0.01,OBC,Double,4.00,0.025125,3205.25
20250603,Overnight,0.01,OBC,Double,4.25,0.029075,3793.75
20250603,Overnight,0.01,OBC,Double,4.50,0.03365,4430.75
20250603,Overnight,0.01,OBC,Double,4.75,0.039475,5121.5
20250603,Overnight,0.01,OBC,Double,5.00,0.0443,5799
20250603,Overnight,0.01,OBC,Double,5.25,0.05045,6418.25
20250603,Overnight,0.01,OBC,Double,5.50,0.05535,6855.75
20250603,Overnight,0.01,OBC,Double,5.75,0.060625,7317.5
20250603,Overnight,0.01,OBC,Double,6.00,0.067075,7683.5
20250603,Overnight,0.01,OBC,Double,6.25,0.07205,7931.25
20250603,Overnight,0.01,OBC,Double,6.50,0.0762,8336
20250603,Overnight,0.01,OBC,Double,6.75,0.08155,8522.75
20250603,Overnight,0.01,OBC,Double,7.00,0.087375,8776.5
20250603,Overnight,0.01,OBC,Double,7.25,0.09315,9009.25
20250603,Overnight,0.01,OBC,Double,7.50,0.098525,9169.25
20250603,Overnight,0.01,OBC,Double,7.75,0.10335,9642.5
20250603,Overnight,0.01,OBC,Double,8.00,0.110075,9900.5
20250603,Overnight,0.01,OBC,Double,8.25,0.11495,10259.75
20250603,Overnight,0.01,OBC,Double,8.50,0.120925,10242.25
20250603,Overnight,0.01,OBC,Double,8.75,0.129125,10676
20250603,Overnight,0.01,OBC,Double,9.00,0.13535,10734.5
20250603,Overnight,0.01,OBC,Double,9.25,0.1419,11064.25
20250603,Overnight,0.01,OBC,Double,9.50,0.15065,11236.5
20250603,Overnight,0.01,OBC,Double,9.75,0.157475,11441
20250603,Overnight,0.01,OBC,Double,10.00,0.163875,11843.5
20250603,Overnight,0.01,OBC,Double,10.25,0.1702,12137.25
20250603,Overnight,0.01,OBC,Double,10.50,0.1762,12185.5
20250603,Overnight,0.01,OBC,Double,10.75,0.1823,12205
20250603,Overnight,0.01,OBC,Double,11.00,0.18885,12548
20250603,Overnight,0.01,OBC,Double,11.25,0.194525,12712
20250603,Overnight,0.01,OBC,Double,11.50,0.20005,12880.75
20250603,Overnight,0.01,OBC,Double,11.75,0.207475,13252.25
20250603,Overnight,0.01,OBC,Double,12.00,0.213525,13637.25
20250603,Overnight,0.01,OBC,Double,12.25,0.2213,14079.25
20250603,Overnight,0.01,OBC,Double,12.50,0.227,14518
20250603,Overnight,0.01,OBC,Double,12.75,0.232075,14700.25
20250603,Overnight,0.01,OBC,Double,13.00,0.2366,14701.75
20250603,Overnight,0.01,OBC,Double,13.25,0.241725,14746.5
20250603,Overnight,0.01,OBC,Double,13.50,0.248725,14641.25
20250603,Overnight,0.01,OBC,Double,13.75,0.2535,14457
20250603,Overnight,0.01,OBC,Double,14.00,0.25735,14526.5
20250603,Overnight,0.01,OBC,Double,14.25,0.2627,14187.5
20250603,Overnight,0.01,OBC,Double,14.50,0.267875,14049.25
20250603,Overnight,0.01,OBC,Double,14.75,0.272575,14019.25
20250603,Overnight,0.01,OBC,Double,15.00,0.277875,13929.5
20250603,Overnight,0.01,OBC,Double,15.25,0.28205,13710.5
20250603,Overnight,0.01,OBC,Double,15.50,0.286,13489
20250603,Overnight,0.01,OBC,Double,15.75,0.29125,13379.75
20250603,Overnight,0.01,OBC,Double,16.00,0.294425,13045.25
20250603,Overnight,0.01,OBC,Double,16.25,0.29965,12795.25
20250603,Overnight,0.01,OBC,Double,16.50,0.3062,12855.75
20250603,Overnight,0.01,OBC,Double,16.75,0.315675,12614
20250603,Overnight,0.01,OBC,Double,17.00,0.326125,12272.5
20250603,Overnight,0.01,OBC,Double,17.25,0.3389,11780.5
20250603,Overnight,0.01,OBC,Double,17.50,0.350375,11675.5
20250603,Overnight,0.01,OBC,Double,17.75,0.3647,11263.75
20250603,Overnight,0.01,OBC,Double,18.00,0.3791,10780.5
20250603,Overnight,0.01,OBC,Double,18.25,0.392025,10457.25
20250603,Overnight,0.01,OBC,Double,18.50,0.404925,10104
20250603,Overnight,0.01,OBC,Double,18.75,0.418625,9848.25
20250603,Overnight,0.01,OBC,Double,19.00,0.433225,9741.25
20250603,Overnight,0.01,OBC,Double,19.25,0.447075,9644.75
20250603,Overnight,0.01,OBC,Double,19.50,0.457875,9545.25
20250603,Overnight,0.01,OBC,Double,19.75,0.466475,9338.75
20250603,Overnight,0.01,OBC,Double,20.00,0.47565,9389.5
20250603,Overnight,0.01,OBC,Double,20.25,0.485525,9291.75
20250603,Overnight,0.01,OBC,Double,20.50,0.495375,9198.75
20250603,Overnight,0.01,OBC,Double,20.75,0.5091,9189
20250603,Overnight,0.01,OBC,Double,21.00,0.519325,8992.5
20250603,Overnight,0.01,OBC,Double,21.25,0.527575,8939.75
20250603,Overnight,0.01,OBC,Double,21.50,0.534625,8903.5
20250603,Overnight,0.01,OBC,Double,21.75,0.543775,8912.5
20250603,Overnight,0.01,OBC,Double,22.00,0.5577,8845.25
20250603,Overnight,0.01,OBC,Double,22.25,0.572525,8751.5
20250603,Overnight,0.01,OBC,Double,22.50,0.583225,8619.75
20250603,Overnight,0.01,OBC,Double,22.75,0.595525,8577.75
20250603,Overnight,0.01,OBC,Double,23.00,0.6051,8656.75
20250603,Overnight,0.01,OBC,Double,23.25,0.611925,8652.25
20250603,Overnight,0.01,OBC,Double,23.50,0.616975,8532.25
20250603,Overnight,0.01,OBC,Double,23.75,0.62275,8589.5
20250603,Overnight,0.01,OBC,Double,24.00,0.642275,8624.25
20250603,Overnight,0.01,rmlC-FS,Double,0.00,0,0
20250603,Overnight,0.01,rmlC-FS,Double,0.25,2.5E-05,296.25
20250603,Overnight,0.01,rmlC-FS,Double,0.50,0.000175,405.75
20250603,Overnight,0.01,rmlC-FS,Double,0.75,0.0004,497.75
20250603,Overnight,0.01,rmlC-FS,Double,1.00,0.001225,524.5
20250603,Overnight,0.01,rmlC-FS,Double,1.25,0.0019,536
20250603,Overnight,0.01,rmlC-FS,Double,1.50,0.00305,648.25
20250603,Overnight,0.01,rmlC-FS,Double,1.75,0.0042,826.25
20250603,Overnight,0.01,rmlC-FS,Double,2.00,0.005875,1048.25
20250603,Overnight,0.01,rmlC-FS,Double,2.25,0.007675,1294
20250603,Overnight,0.01,rmlC-FS,Double,2.50,0.010125,1591.25
20250603,Overnight,0.01,rmlC-FS,Double,2.75,0.013325,1973.5
20250603,Overnight,0.01,rmlC-FS,Double,3.00,0.016975,2357.25
20250603,Overnight,0.01,rmlC-FS,Double,3.25,0.021875,2869.5
20250603,Overnight,0.01,rmlC-FS,Double,3.50,0.027675,3556.75
20250603,Overnight,0.01,rmlC-FS,Double,3.75,0.0347,4341.25
20250603,Overnight,0.01,rmlC-FS,Double,4.00,0.0433,5257.5
20250603,Overnight,0.01,rmlC-FS,Double,4.25,0.053025,6255
20250603,Overnight,0.01,rmlC-FS,Double,4.50,0.06435,7325.25
20250603,Overnight,0.01,rmlC-FS,Double,4.75,0.07665,8590.25
20250603,Overnight,0.01,rmlC-FS,Double,5.00,0.090775,9810.5
20250603,Overnight,0.01,rmlC-FS,Double,5.25,0.105125,11382
20250603,Overnight,0.01,rmlC-FS,Double,5.50,0.119625,12966
20250603,Overnight,0.01,rmlC-FS,Double,5.75,0.1334,14694.25
20250603,Overnight,0.01,rmlC-FS,Double,6.00,0.149125,16645.5
20250603,Overnight,0.01,rmlC-FS,Double,6.25,0.165075,18760.25
20250603,Overnight,0.01,rmlC-FS,Double,6.50,0.1856,21147.5
20250603,Overnight,0.01,rmlC-FS,Double,6.75,0.207825,23628.5
20250603,Overnight,0.01,rmlC-FS,Double,7.00,0.234175,26119
20250603,Overnight,0.01,rmlC-FS,Double,7.25,0.263025,27993.75
20250603,Overnight,0.01,rmlC-FS,Double,7.50,0.2961,30178
20250603,Overnight,0.01,rmlC-FS,Double,7.75,0.332525,33893.5
20250603,Overnight,0.01,rmlC-FS,Double,8.00,0.369375,36402.5
20250603,Overnight,0.01,rmlC-FS,Double,8.25,0.4066,37348.5
20250603,Overnight,0.01,rmlC-FS,Double,8.50,0.43795,38005
20250603,Overnight,0.01,rmlC-FS,Double,8.75,0.470725,38671.25
20250603,Overnight,0.01,rmlC-FS,Double,9.00,0.497275,39181.75
20250603,Overnight,0.01,rmlC-FS,Double,9.25,0.5264,40325.5
20250603,Overnight,0.01,rmlC-FS,Double,9.50,0.548075,41147.25
20250603,Overnight,0.01,rmlC-FS,Double,9.75,0.575125,41385.5
20250603,Overnight,0.01,rmlC-FS,Double,10.00,0.602375,42812.25
20250603,Overnight,0.01,rmlC-FS,Double,10.25,0.6261,43883.25
20250603,Overnight,0.01,rmlC-FS,Double,10.50,0.646875,45516.25
20250603,Overnight,0.01,rmlC-FS,Double,10.75,0.662725,46434.25
20250603,Overnight,0.01,rmlC-FS,Double,11.00,0.67215,47828
20250603,Overnight,0.01,rmlC-FS,Double,11.25,0.68085,48427.25
20250603,Overnight,0.01,rmlC-FS,Double,11.50,0.681575,49158
20250603,Overnight,0.01,rmlC-FS,Double,11.75,0.684,49958.75
20250603,Overnight,0.01,rmlC-FS,Double,12.00,0.6773,49855.25
20250603,Overnight,0.01,rmlC-FS,Double,12.25,0.6718,50081.75
20250603,Overnight,0.01,rmlC-FS,Double,12.50,0.666225,50182.75
20250603,Overnight,0.01,rmlC-FS,Double,12.75,0.66265,49993.75
20250603,Overnight,0.01,rmlC-FS,Double,13.00,0.65815,50098
20250603,Overnight,0.01,rmlC-FS,Double,13.25,0.6556,49822.25
20250603,Overnight,0.01,rmlC-FS,Double,13.50,0.653575,49509.5
20250603,Overnight,0.01,rmlC-FS,Double,13.75,0.655025,49334.75
20250603,Overnight,0.01,rmlC-FS,Double,14.00,0.6521,49382.25
20250603,Overnight,0.01,rmlC-FS,Double,14.25,0.653425,48779.25
20250603,Overnight,0.01,rmlC-FS,Double,14.50,0.65175,48747.75
20250603,Overnight,0.01,rmlC-FS,Double,14.75,0.6589,48685.75
20250603,Overnight,0.01,rmlC-FS,Double,15.00,0.65585,48444.25
20250603,Overnight,0.01,rmlC-FS,Double,15.25,0.660675,48437.25
20250603,Overnight,0.01,rmlC-FS,Double,15.50,0.665325,48733.5
20250603,Overnight,0.01,rmlC-FS,Double,15.75,0.666275,47836.25
20250603,Overnight,0.01,rmlC-FS,Double,16.00,0.67255,47351.5
20250603,Overnight,0.01,rmlC-FS,Double,16.25,0.673875,46848.25
20250603,Overnight,0.01,rmlC-FS,Double,16.50,0.679325,46729.25
20250603,Overnight,0.01,rmlC-FS,Double,16.75,0.68225,45921.75
20250603,Overnight,0.01,rmlC-FS,Double,17.00,0.688075,46022.25
20250603,Overnight,0.01,rmlC-FS,Double,17.25,0.692275,45231.25
20250603,Overnight,0.01,rmlC-FS,Double,17.50,0.693825,44864.25
20250603,Overnight,0.01,rmlC-FS,Double,17.75,0.700325,44872.75
20250603,Overnight,0.01,rmlC-FS,Double,18.00,0.703025,44483
20250603,Overnight,0.01,rmlC-FS,Double,18.25,0.708225,44794
20250603,Overnight,0.01,rmlC-FS,Double,18.50,0.713275,44202.5
20250603,Overnight,0.01,rmlC-FS,Double,18.75,0.7173,44061.5
20250603,Overnight,0.01,rmlC-FS,Double,19.00,0.7258,44083.25
20250603,Overnight,0.01,rmlC-FS,Double,19.25,0.72785,44043.5
20250603,Overnight,0.01,rmlC-FS,Double,19.50,0.73455,44121.25
20250603,Overnight,0.01,rmlC-FS,Double,19.75,0.7447,43338.25
20250603,Overnight,0.01,rmlC-FS,Double,20.00,0.7471,43185
20250603,Overnight,0.01,rmlC-FS,Double,20.25,0.75295,43088.75
20250603,Overnight,0.01,rmlC-FS,Double,20.50,0.7579,42945.75
20250603,Overnight,0.01,rmlC-FS,Double,20.75,0.76665,42606.75
20250603,Overnight,0.01,rmlC-FS,Double,21.00,0.773325,42508.5
20250603,Overnight,0.01,rmlC-FS,Double,21.25,0.78135,42237.75
20250603,Overnight,0.01,rmlC-FS,Double,21.50,0.79035,42001.75
20250603,Overnight,0.01,rmlC-FS,Double,21.75,0.798125,42270
20250603,Overnight,0.01,rmlC-FS,Double,22.00,0.80665,41792.75
20250603,Overnight,0.01,rmlC-FS,Double,22.25,0.81405,41770.5
20250603,Overnight,0.01,rmlC-FS,Double,22.50,0.82375,42093.5
20250603,Overnight,0.01,rmlC-FS,Double,22.75,0.835675,41314
20250603,Overnight,0.01,rmlC-FS,Double,23.00,0.84415,42112
20250603,Overnight,0.01,rmlC-FS,Double,23.25,0.85275,42970.5
20250603,Overnight,0.01,rmlC-FS,Double,23.50,0.85915,42729
20250603,Overnight,0.01,rmlC-FS,Double,23.75,0.865275,43190
20250603,Overnight,0.01,rmlC-FS,Double,24.00,0.874925,42862
20250603,Overnight,0.01,rmlC,Double,0.00,0,0
20250603,Overnight,0.01,rmlC,Double,0.25,0.000125,387.75
20250603,Overnight,0.01,rmlC,Double,0.50,0.000225,606.75
20250603,Overnight,0.01,rmlC,Double,0.75,0.000525,728.75
20250603,Overnight,0.01,rmlC,Double,1.00,0.001475,743.75
20250603,Overnight,0.01,rmlC,Double,1.25,0.002675,771.25
20250603,Overnight,0.01,rmlC,Double,1.50,0.003925,931.5
20250603,Overnight,0.01,rmlC,Double,1.75,0.0056,1140.75
20250603,Overnight,0.01,rmlC,Double,2.00,0.00715,1431.75
20250603,Overnight,0.01,rmlC,Double,2.25,0.009425,1817.5
20250603,Overnight,0.01,rmlC,Double,2.50,0.011925,2163.5
20250603,Overnight,0.01,rmlC,Double,2.75,0.015125,2698.75
20250603,Overnight,0.01,rmlC,Double,3.00,0.019125,3286.5
20250603,Overnight,0.01,rmlC,Double,3.25,0.024025,3953.5
20250603,Overnight,0.01,rmlC,Double,3.50,0.0297,4803.25
20250603,Overnight,0.01,rmlC,Double,3.75,0.036625,5850
20250603,Overnight,0.01,rmlC,Double,4.00,0.044575,7029.25
20250603,Overnight,0.01,rmlC,Double,4.25,0.0536,8260
20250603,Overnight,0.01,rmlC,Double,4.50,0.0647,9521
20250603,Overnight,0.01,rmlC,Double,4.75,0.07645,10908.75
20250603,Overnight,0.01,rmlC,Double,5.00,0.0908,12152.75
20250603,Overnight,0.01,rmlC,Double,5.25,0.1055,13696.25
20250603,Overnight,0.01,rmlC,Double,5.50,0.11955,15217.75
20250603,Overnight,0.01,rmlC,Double,5.75,0.133175,16810.5
20250603,Overnight,0.01,rmlC,Double,6.00,0.1496,18511.5
20250603,Overnight,0.01,rmlC,Double,6.25,0.16625,20284
20250603,Overnight,0.01,rmlC,Double,6.50,0.1861,22186
20250603,Overnight,0.01,rmlC,Double,6.75,0.208675,24433.5
20250603,Overnight,0.01,rmlC,Double,7.00,0.2349,26636.75
20250603,Overnight,0.01,rmlC,Double,7.25,0.2621,28313.75
20250603,Overnight,0.01,rmlC,Double,7.50,0.2957,29593.25
20250603,Overnight,0.01,rmlC,Double,7.75,0.328375,32766.5
20250603,Overnight,0.01,rmlC,Double,8.00,0.362375,35079.75
20250603,Overnight,0.01,rmlC,Double,8.25,0.3912,36322.75
20250603,Overnight,0.01,rmlC,Double,8.50,0.419125,36862
20250603,Overnight,0.01,rmlC,Double,8.75,0.444825,37294
20250603,Overnight,0.01,rmlC,Double,9.00,0.4679,37799.75
20250603,Overnight,0.01,rmlC,Double,9.25,0.489375,38656.75
20250603,Overnight,0.01,rmlC,Double,9.50,0.510275,38422.75
20250603,Overnight,0.01,rmlC,Double,9.75,0.533675,38807
20250603,Overnight,0.01,rmlC,Double,10.00,0.5558,39540.5
20250603,Overnight,0.01,rmlC,Double,10.25,0.577125,40523.25
20250603,Overnight,0.01,rmlC,Double,10.50,0.596925,41929.75
20250603,Overnight,0.01,rmlC,Double,10.75,0.61365,42275.25
20250603,Overnight,0.01,rmlC,Double,11.00,0.6276,43266.75
20250603,Overnight,0.01,rmlC,Double,11.25,0.6387,43511.75
20250603,Overnight,0.01,rmlC,Double,11.50,0.645175,43896.5
20250603,Overnight,0.01,rmlC,Double,11.75,0.651375,44317.75
20250603,Overnight,0.01,rmlC,Double,12.00,0.6529,44253.25
20250603,Overnight,0.01,rmlC,Double,12.25,0.6497,44051.75
20250603,Overnight,0.01,rmlC,Double,12.50,0.643425,43865
20250603,Overnight,0.01,rmlC,Double,12.75,0.637325,43691.25
20250603,Overnight,0.01,rmlC,Double,13.00,0.631925,43638.25
20250603,Overnight,0.01,rmlC,Double,13.25,0.627225,43560.5
20250603,Overnight,0.01,rmlC,Double,13.50,0.62495,43270.5
20250603,Overnight,0.01,rmlC,Double,13.75,0.62595,43085.5
20250603,Overnight,0.01,rmlC,Double,14.00,0.62365,42763
20250603,Overnight,0.01,rmlC,Double,14.25,0.62245,42242.25
20250603,Overnight,0.01,rmlC,Double,14.50,0.622325,42238
20250603,Overnight,0.01,rmlC,Double,14.75,0.623625,42225.5
20250603,Overnight,0.01,rmlC,Double,15.00,0.6261,42223.75
20250603,Overnight,0.01,rmlC,Double,15.25,0.6207,42393
20250603,Overnight,0.01,rmlC,Double,15.50,0.620775,42226.5
20250603,Overnight,0.01,rmlC,Double,15.75,0.6275,41730.5
20250603,Overnight,0.01,rmlC,Double,16.00,0.6264,41275.75
20250603,Overnight,0.01,rmlC,Double,16.25,0.62855,41290
20250603,Overnight,0.01,rmlC,Double,16.50,0.636675,40616.25
20250603,Overnight,0.01,rmlC,Double,16.75,0.63365,40496
20250603,Overnight,0.01,rmlC,Double,17.00,0.6421,39611
20250603,Overnight,0.01,rmlC,Double,17.25,0.641725,39015.25
20250603,Overnight,0.01,rmlC,Double,17.50,0.645025,38909.75
20250603,Overnight,0.01,rmlC,Double,17.75,0.650925,38661.5
20250603,Overnight,0.01,rmlC,Double,18.00,0.649775,38301
20250603,Overnight,0.01,rmlC,Double,18.25,0.6578,38510
20250603,Overnight,0.01,rmlC,Double,18.50,0.66215,38252.75
20250603,Overnight,0.01,rmlC,Double,18.75,0.6623,38143
20250603,Overnight,0.01,rmlC,Double,19.00,0.665475,37882
20250603,Overnight,0.01,rmlC,Double,19.25,0.6734,38196.75
20250603,Overnight,0.01,rmlC,Double,19.50,0.6782,38019.75
20250603,Overnight,0.01,rmlC,Double,19.75,0.682825,37939.75
20250603,Overnight,0.01,rmlC,Double,20.00,0.691325,37729.5
20250603,Overnight,0.01,rmlC,Double,20.25,0.696925,37137.75
20250603,Overnight,0.01,rmlC,Double,20.50,0.702575,37438.5
20250603,Overnight,0.01,rmlC,Double,20.75,0.709125,37342.25
20250603,Overnight,0.01,rmlC,Double,21.00,0.71505,37080.25
20250603,Overnight,0.01,rmlC,Double,21.25,0.725025,36698.25
20250603,Overnight,0.01,rmlC,Double,21.50,0.73355,36810
20250603,Overnight,0.01,rmlC,Double,21.75,0.741475,36774.25
20250603,Overnight,0.01,rmlC,Double,22.00,0.7482,36495.25
20250603,Overnight,0.01,rmlC,Double,22.25,0.758175,36718.5
20250603,Overnight,0.01,rmlC,Double,22.50,0.767175,36252.5
20250603,Overnight,0.01,rmlC,Double,22.75,0.775925,36048.75
20250603,Overnight,0.01,rmlC,Double,23.00,0.784075,36160.5
20250603,Overnight,0.01,rmlC,Double,23.25,0.792475,36313.5
20250603,Overnight,0.01,rmlC,Double,23.50,0.8027,36467
20250603,Overnight,0.01,rmlC,Double,23.75,0.8109,36713.75
20250603,Overnight,0.01,rmlC,Double,24.00,0.82015,36732.5
20250603,Overnight,0.01,tagG,Single,0.00,0,0
20250603,Overnight,0.01,tagG,Single,0.25,0.0003,17.25
20250603,Overnight,0.01,tagG,Single,0.50,0.0009,11.25
20250603,Overnight,0.01,tagG,Single,0.75,0.0016,25.25
20250603,Overnight,0.01,tagG,Single,1.00,0.0026,21.75
20250603,Overnight,0.01,tagG,Single,1.25,0.003325,23
20250603,Overnight,0.01,tagG,Single,1.50,0.0043,21.25
20250603,Overnight,0.01,tagG,Single,1.75,0.005875,28.75
20250603,Overnight,0.01,tagG,Single,2.00,0.007675,38
20250603,Overnight,0.01,tagG,Single,2.25,0.009575,42
20250603,Overnight,0.01,tagG,Single,2.50,0.0119,40.25
20250603,Overnight,0.01,tagG,Single,2.75,0.0147,59
20250603,Overnight,0.01,tagG,Single,3.00,0.017675,73.5
20250603,Overnight,0.01,tagG,Single,3.25,0.02135,82.5
20250603,Overnight,0.01,tagG,Single,3.50,0.024925,98.5
20250603,Overnight,0.01,tagG,Single,3.75,0.0286,121.75
20250603,Overnight,0.01,tagG,Single,4.00,0.033475,147.75
20250603,Overnight,0.01,tagG,Single,4.25,0.03815,154.25
20250603,Overnight,0.01,tagG,Single,4.50,0.0444,181.25
20250603,Overnight,0.01,tagG,Single,4.75,0.0515,217.25
20250603,Overnight,0.01,tagG,Single,5.00,0.059325,241
20250603,Overnight,0.01,tagG,Single,5.25,0.06745,254
20250603,Overnight,0.01,tagG,Single,5.50,0.077175,280.75
20250603,Overnight,0.01,tagG,Single,5.75,0.08535,314.5
20250603,Overnight,0.01,tagG,Single,6.00,0.094975,336.5
20250603,Overnight,0.01,tagG,Single,6.25,0.1042,351.5
20250603,Overnight,0.01,tagG,Single,6.50,0.114775,369.75
20250603,Overnight,0.01,tagG,Single,6.75,0.126475,391.25
20250603,Overnight,0.01,tagG,Single,7.00,0.1397,418.5
20250603,Overnight,0.01,tagG,Single,7.25,0.152375,417.5
20250603,Overnight,0.01,tagG,Single,7.50,0.16425,419
20250603,Overnight,0.01,tagG,Single,7.75,0.173725,463.75
